SET:|TTL:|PPN:|2000|4000|4170|1100|3000|3010|3120|5090|E001|7101|RVK40013|DSTATUS42001|DSTATUS42002|DSTATUS42003|5550|4020|5100|5500|RVK40011|RVK40012|RVK40014|4150|RVK40015|3100;;;;;;;;;;;;;;;
Pica2rvk-Export|1|1752461029|978-3-8325-5245-9|Modelle und Experimente im Chemieunterricht; eine Videostudie zum fachspezifischen Lehrerwissen und -handeln|Studien zum Physik- und Chemielernen$lBand 309|2021|Strübe, Martina ; ID: gnd/1229933840$BVerfasserIn$4aut|Sumfleth, Elke *1952-* ; ID: gnd/121127419$BAkademischeR BetreuerIn$4dgs|Universität Duisburg-Essen ; ID: gnd/10050375-5$BGrad-verleihende Institution$4dgg|DW 1700 [Pädagogik / Erwachsenenbildung und Jugendbildung / Außerschulische Jugendbildung / Allgemeines und Deutschland]|06-08-21 : l01|Che G 300: 15|0|false|false|false||||||||||;;;;;;;;;;;
Pica2rvk-Export|317|575183233|978-3-7614-2757-6|Neue Rätsel im Chemieunterricht; für die alternative Chemiestunde|Kommentierte Kopiervorlagen Chemie|2008|Rössel, Hannelore ; ID: gnd/173013309|||VB 4063 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|24-02-09 : l01|Che H 500: 21|201|false|false|false||2., überarb. und erw. Aufl.|Sekundarstufe ; ID: gnd/4077347-4||VB 4053|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie der Chemie und Pharmazie an: / Weiterführende Schulen (Gymnasialmittel- und -unterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)$AHBZ|R718  N4 (2)|||;;;;;;;;;;;;
Pica2rvk-Export|318|57518051X|978-3-7614-2756-9|Kunststoffe im Unterricht; auf der Grundlage von einfachen Schülerexperimenten|Unterrichtshilfen Naturwissenschaften|2008||Brückmann, Jutta *1929-2016* ; ID: gnd/120425025||VB 4062 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|16-10-08 : l01|Che G 360: 115|0|false|false|false|||Sekundarstufe ; ID: gnd/4077347-4|||||||;;;;;;;;;;;;
Pica2rvk-Export|319|572100701|978-3-8325-1975-9|Chemiehausaufgaben in der Sekundarstufe I des Gymnasiums; Fragebogenerhebung zur gegenwärtigen Praxis und Entwicklung eines optimierten Hausaufgabendesigns im Themenbereich Säure-Base|Studien zum Physik- und Chemielernen$lBd. 83|2008|Kieren, Corinna *1979-* ; ID: gnd/136373437|||VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|05-11-08 : l01|Che G 140: 7|0|false|false|false|$ABVB||Fachdidaktik ; ID: gnd/4123176-4|||||||;;;;;;;;;;;;
Pica2rvk-Export|320|568934261|978-3-11-020277-9|Allgemeine und anorganische Chemie|De-Gruyter-Lehrbuch|2008|Riedel, Erwin *1930-* ; ID: gnd/138939438|||VH 5010 [Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie]|20-08-08 : l01|Che B 10: 45|201|false|false|false|Anorganische Chemie ; ID: gnd/4002145-2|9. Aufl.|Anorganische Chemie ; ID: gnd/4002145-2||s| |a|Chemistry, inorganic|VH 5010|Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie|R549 A4 (9)|||;;;;;;;;;;;;
Pica2rvk-Export|321|565529757|978-3-589-24558-1|Chemie mit 2- bis 3-Jährigen; Kinder entdecken die Naturwissenschaften  ; [Spaßtage und vieles mehr!]|Frühe Kindheit$pMathematik, Naturwissenschaft & Technik|2008|Kieninger, Martina *1966-* ; ID: gnd/130201472|||DP 3000 [Pädagogik / Didaktik und Methodik des Unterrichts / Didaktik einzelner Schulstufen / Elementarstufe: Vorschulerziehung / Allgemeines und Deutschland$ABVB]|02-07-08 : l01|Che G 400: 3|0|false|false|false|Kind$g2-3 Jahre ; ID: gnd/4394258-1|1. Aufl.|Kind$g2-3 Jahre ; ID: gnd/4394258-1|||||||;;;;;;;;;;
Pica2rvk-Export|322|565529722|978-3-589-24564-2|Chemie mit 4- bis 6-Jährigen; Kinder entdecken die Naturwissenschaften ; [Spaßtage und vieles mehr!]|Frühe Kindheit$pMathematik, Naturwissenschaft & Technik|2008|Kieninger, Martina *1966-* ; ID: gnd/130201472|||DP 3000 [Pädagogik / Didaktik und Methodik des Unterrichts / Didaktik einzelner Schulstufen / Elementarstufe: Vorschulerziehung / Allgemeines und Deutschland$ABVB]|02-07-08 : l01|Che G 400: 4|0|false|false|false|Vorschulerziehung ; ID: gnd/4064016-4|1. Aufl.|Grundschulunterricht ; ID: gnd/4022354-1|||||||;;;;;;;;;;
Pica2rvk-Export|323|562965033|978-3-527-70473-6; 3-527-70473-6|Chemie für Dummies; [so stimmt Ihre Chemie mit der Chemie]|... für Dummies|2008|Moore, John T. *1947-* ; ID: gnd/138168555|||VC 5010 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Lehrbücher]|20-08-08 : l01|Che A 10: 43|202|false|false|false||2., überarb. Aufl.|Chemie ; ID: gnd/4009816-3||VC 5000||M822 (2)|||;;;;;;;;;;
Pica2rvk-Export|324|562088113|978-3-7614-2745-3|Modelle chemischer Substanzen für den Anfangsunterricht|Unterrichtshilfen Naturwissenschaften|2008|Haupt, Peter ; ID: gnd/133386678|||VB 4065 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Haupt- und Grundschulen]|10-04-09 : l01|Che G 400: 2|0|false|false|false|$ABVB||Sekundarstufe 1 ; ID: gnd/4054365-1|||||||;;;;;;;;;;;;;
Pica2rvk-Export|325|560189575|3-7614-2742-5; 978-3-7614-2742-2|Tipps und Tricks für einen gefahrlos(er)en Chemieunterricht|Unterrichtshilfen Naturwissenschaften|2008|Proske, Wolfgang ; ID: gnd/124131360|||VB 4150 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Betriebssicherheit / Betriebssicherheit; Schutz (Schutzmaßnahme) / Allgemeines]|15-04-08 : l01|Che G 330: 11|0|false|false|false|||Arbeitssicherheit ; ID: gnd/4068817-3|||||||;;;;;;;;;;;
Pica2rvk-Export|326|559450583|978-3-7614-2734-7; 3-7614-2734-4|Rätsel im Chemieunterricht; für die alternative Chemiestunde|Kommentierte Kopiervorlagen Chemie|2008|Rössel, Hannelore|||VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|21-05-08 : l01|Che H 500: 12|201|false|false|false|Denkspiel ; ID: gnd/4070295-9|4., überarb. Aufl.|Sekundarstufe ; ID: gnd/4077347-4||VB 4053|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie der Chemie und Pharmazie an: / Weiterführende Schulen (Gymnasialmittel- und -unterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)|R718 (4)|||;;;;;;;;;;;
Pica2rvk-Export|327|558625630|3-589-22379-0; 978-3-589-22379-4|Chemie-Methodik; Handbuch für die Sekundarstufe I und II||2008||Kranz, Joachim ; ID: gnd/124554954$BHrsg.||VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|13-05-08 : l01|Che G 120: 50|0|false|false|false||1. Aufl.|Unterrichtsmethode ; ID: gnd/4078637-7||s| |a|Chemistry |a|Study and teaching||||||;;;;;;;;;;;
Pica2rvk-Export|328|558473865|978-3-403-04922-7|Wunderbare Experimente für den Chemieunterricht; Lehrplanthemen effektvoll inszenieren ; [mit Kopiervorlagen]|Auer Sekundarstufe I|2008|Korthaase, Sven *1968-* ; ID: gnd/122082702|||VB 4065 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Haupt- und Grundschulen]|29-10-08 : l01|Che G 360: 116|0|false|false|false||1. Aufl.|Sekundarstufe 1 ; ID: gnd/4054365-1|||||||;;;;;;;;;;;
Pica2rvk-Export|329|557894255|978-3-527-32258-9; 3-527-32258-2|Wenn das Gelbe vom Ei blau macht; Sprüche mit versteckter Chemie|Erlebnis Wissenschaft|2008|Schwedt, Georg *1943-* ; ID: gnd/120302233|||VB 2000 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Populärwissenschaftliche Darstellung; Trivialliteratur; Jugendsachbuch]|23-11-09 : l01|Che A 90: 1|201|false|false|false|Sprichwort ; ID: gnd/4056550-6|1. Aufl.|Umgangssprache ; ID: gnd/4061588-1||VB 2000|Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Populärwissenschaftliche Darstellung; Trivialliteratur; Jugendsachbuch|S412|||;;;;;;
Pica2rvk-Export|330|557347661|978-3-527-31206-1; 3-527-31206-4|Analytische Chemie; Grundlagen, Methoden und Praxis|Master|2008|Schwedt, Georg *1943-* ; ID: gnd/120302233|||VG 5010 [Chemie und Pharmazie / Analytische Chemie / Analytische Chemie allgemein / Lehrbücher s.a. bei den entsprechenden Systemstellen]|10-04-09 : l01|Che C 10: 11 d|201|false|false|false|Chemische Analyse ; ID: gnd/4009840-0|2., vollst. überarb. Aufl.|Analytische Chemie ; ID: gnd/4129906-1||VG 5010|Chemie und Pharmazie / Analytische Chemie / Analytische Chemie allgemein / Lehrbücher s.a. bei den entsprechenden Systemstellen|S412 (2)|||;;;;;;;;;;
Pica2rvk-Export|331|557241855|978-3-527-31807-0|Kurzlehrbuch physikalische Chemie|Bachelor|2008|Atkins, Peter W. *1940-* ; ID: gnd/128437782|Ludwig, Ralf *1961-* ; ID: gnd/136437524||VE 5000 [Chemie und Pharmazie / Physikalische und theoretische Chemie / Physikalische und Theoretische Chemie allgemein / Gesamtdarstellungen$ABVB]|26-11-08 : l01|Che B 10: 56|202|false|false|false|Physikalische Chemie ; ID: gnd/4045959-7|4., vollst. überarb. Aufl.|Physikalische Chemie ; ID: gnd/4045959-7||s| |a|Chemistry, physical and theoretical|VE 5010||A874 K9 (4)|||;;;;;;;;;;;
Pica2rvk-Export|332|555663051|3-8171-1819-8; 978-3-8171-1819-9|Biochemie light||2008|Rehm, Hubert *1951-* ; ID: gnd/133779076|||XF 1214 [Medizin / Öffentliches Gesundheitswesen / Medizinische Ausbildung / GK 1 - Gegenstandskatalog für die Ärztliche Vorprüfung (Indiv.-Sign.) / Biochemie$ABVB]|03-05-13 : l01|Che E 500: 49|202|false|false|false||4., korrigierte Aufl.|Biochemie ; ID: gnd/4006777-4||WD 4000||R345 (4)|||;;;;;;;;;;;;
Pica2rvk-Export|333|552454087|978-3-527-32276-3; 3-527-32276-0|Feuer und Flamme, Schall und Rauch; Schauexperimente und Chemiehistorisches||2008|Kreissl, Friedrich Roland|Kreißl, Friedrich R. *1944-* ; ID: gnd/120781921||VC 5100 [Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Allgemeine Anleitungen für das Chemische Praktikum (-) Allgemeine Laborhandbücher (-) Laboreinrichtung, Betriebssicherheit s. VB 4100 ff.]|21-07-08 : l01|Che G 360: 86|0|false|false|false|$ABVB|2. Aufl.|Chemie ; ID: gnd/4009816-3|||||||;;;;;;;;;;
Pica2rvk-Export|334|548681643|3-527-31880-1; 978-3-527-31880-3|Leben, lieben, liften; rundum wohlfühlen mit Chemie|Erlebnis Wissenschaft|2008|Emsley, John *1938-* ; ID: gnd/115585591|||VB 2000 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Populärwissenschaftliche Darstellung; Trivialliteratur; Jugendsachbuch]|23-11-09 : l01|Che F 900: 8|0|false|false|false||1. Aufl.|Alltag ; ID: gnd/4001307-8|||||||;;;;;;;;;
Pica2rvk-Export|335|540321176|978-3-527-32045-5|Betörende Düfte, sinnliche Aromen|Erlebnis Wissenschaft|2008|Schwedt, Georg *1943-* ; ID: gnd/120302233|||VB 2000 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Populärwissenschaftliche Darstellung; Trivialliteratur; Jugendsachbuch]|06-11-09 : l01|Che F 900: 7|0|false|false|false|Parfüm ; ID: gnd/4044652-9|1. Aufl.|Produkt ; ID: gnd/4139399-5||s| |a|Perfumes |a|Synthetic$ADE-289||||||;;;;;;;;;;
Pica2rvk-Export|336|1628309385|978-3-11-017770-1|Lehrbuch der anorganischen Chemie||2007|Holleman, Arnold F. *1859-1953* ; ID: gnd/117528730|Wiberg, Nils *1934-2007* ; ID: gnd/132781239$BBearb.||VH 5010 [Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie]|18-02-14 : l01|Che D 10: 3|201|false|false|false||102., stark umgearb. u. verb. Aufl.|Anorganische Chemie ; ID: gnd/4002145-2||s| |a|Chemistry, inorganic|VH 5010|Chemie und Pharmazie / Anorganische Chemie / Anorganische Chemie allgemein / Lehrbücher der Anorganischen und Allgemeinen Chemie|H737 (102)|||;;;;;;;;;;;;
Pica2rvk-Export|337|1616020644|978-3-486-88567-5|Chemie kompakt; Formeln, Regeln, Gesetze||2007|Häusler, Karl|||VB 4072 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Schulbücher für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|04-04-16 : l01|Che A 6: 13|201|false|false|false|Chemie ; ID: gnd/4009816-3|1. Aufl., unveränd. Nachdr.|||VC 5020|Chemie und Pharmazie / Allgemeine Chemie; Mathematik, Statistik und Datenverarbeitung in Chemie und Pharmazie / Allgemeine Chemie / Kompendien, Repetitorien, Leitfäden, Kurzdarstellungen, Vorlesungsskripten|H137 (N)|||;;;;;;;;;;;;
Pica2rvk-Export|338|1608760499|978-3-7614-2710-1; 3-7614-2710-7|Die Fachmethoden der Chemie;" Anregungen für die Umsetzung des Kompetenzbereiches ""Erkenntnisgewinnung"" im Unterricht|Praxis-Schriftenreihe$pAbteilung Chemie$mBd. 58|2007|Sommer, Katrin Antje *1971-* "; ID: gnd/122630394|||VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|21-01-08 : l01|Che G 120: 54|0|false|false|false|||Unterrichtsmethode ; ID: gnd/4078637-7|||||||;;;;;;;;;;;
Pica2rvk-Export|339|1606864653|3-527-31801-1; 978-3-527-31801-8|Organische Chemie||2007||Hart, Harold||VK 5010 [Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Lehrbücher]|26-09-07 : l01|Che E 10: 54|201|false|false|false||3., vollst. überarb. und aktualisierte Aufl.|Organische Chemie ; ID: gnd/4043793-0||s| |a|Chemistry, organic|VK 5010|Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Lehrbücher|H325 (3)|||;;;;;;;;;;;;;
Pica2rvk-Export|340|1604282916|978-3-527-31984-8; 3-527-31984-0|Chemische Delikatessen||2007|Roth, Klaus *1945-* ; ID: gnd/141550287|||VB 2000 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Populärwissenschaftliche Darstellung; Trivialliteratur; Jugendsachbuch]|06-06-07 : l01|Che F 900: 6|0|false|false|false||1. Aufl|Chemie ; ID: gnd/4009816-3|||||||;;;;;;;;;;
Pica2rvk-Export|341|160245132X|978-3-631-55409-8; 3-631-55409-5|Kognitive Zustandsanalysen von Kindern nach chemischen Verstehensprozessen in ausserschulischen Handlungssituationen; eine rekonstruktive Analyse kognitiver Endzustände||2007|Mueller, Andreas|||VB 4055 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie der Chemie und Pharmazie an: / Haupt- und Grundschulen]|15-11-06 : l01|Che G 400: 1|0|false|false|false|||Außerschulische Bildung ; ID: gnd/4234453-0|||||||;;;;;;;;;;;;
Pica2rvk-Export|342|1355731755|978-3-06-014508-9|||2007|||||10-04-09 : l01|Che H 100: 91,2|202|false|false|false||1. Aufl., [Nachdr.]|||VB 4073||I61 -2|Chemie interaktiv$l2, [Schülerbd.]||;;;;;;;;;;;;;;;
Pica2rvk-Export|343|134436778X|978-3-06-014523-2|||2007||||UB 4073 [Physik / Allgemeine Nachschlagewerke, Bibliografien, Geschichte und Philosophie der Physik / Schulbücher / Schulbücher für / Weiterführende Schulen (Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|10-11-14 : l01|Che H 100: 91,1/2|202|false|false|false||Realschule Baden-Württemberg|||VB 4073||I61 -1/2|Chemie interaktiv$l[1/2], Gesamtbd.||;;;;;;;;;;;;;;;
Pica2rvk-Export|344|1342775872|978-3-7614-2728-6; 3-7614-2728-X|Chemie|Experimente als Hausaufgaben$lChemie|2007|Kratz, Michael *1955-* ; ID: gnd/120636573|||VB 4063 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Weiterführende Schulen (Gymnasialmittel- und Gymnasialunterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)]|04-10-07 : l01|Che G 360: 72|0|false|false|false|Sekundarstufe 1 ; ID: gnd/4054365-1|5., verb. Aufl||||||||;;;;;;;;;;;;
Pica2rvk-Export|345|1335274111|978-3-7614-2385-1; 3-7614-2385-3|Chemische Energetik||2007||Jansen, Walter$BHrsg.||VB 4062 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|12-06-07 : l01|Che G 300: 4,7|0|false|false|false|Sekundarstufe 2 ; ID: gnd/4054367-5|||||||Handbuch der experimentellen Chemie$hHrsg.: Wolfgang Glöckner ... Autoren: Hans Joachim Bader ...$lBd. 7||;;;;;;;;;;;;;
Pica2rvk-Export|346|1331777054|978-3-7614-2622-7|Lernen im Kontext 2||2007||Braun, Thomas Michael||VB 4062 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktisches Lehrmaterial und Arbeitsmittel für: / Gymnasialoberstufe, Sekundarstufe 2 (Klasse 11-13)]|23-02-07 : l01|Che G 160: 54,10/2|0|false|false|false||||||||Materialien-Handbuch Kursunterricht Chemie$hHrsg.: Heinz Wambach$l10,2||;;;;;;;;;;;;;;;
Pica2rvk-Export|347|1330391241|3-06-014511-3; 978-3-06-014511-9|mit Kopiervorlagen||2007|||||11-08-08 : l01|Che H 100: 91 L,2|202|false|false|false||1. Aufl.|||VB 4073||I61 L -2|Chemie interaktiv$l2, Handreichungen für den Unterricht||;;;;;;;;;;;;;;
Pica2rvk-Export|348|560199171|3-8325-1815-0; 978-3-8325-1815-8|Training von naturwissenschaftlichen Arbeitsweisen zur Unterstützung experimenteller Kleingruppenarbeit im Fach Chemie; eine experimentelle Laborstudie|Studien zum Physik- und Chemielernen$lBd. 73|2007|Wahser, Isabel *1979-* ; ID: gnd/133980472|||VB 4053 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie der Chemie und Pharmazie an: / Weiterführende Schulen (Gymnasialmittel- und -unterstufe, Realschulen), Sekundarstufe 1 (Klasse 5-10)$ABVB]|09-04-08 : l01|Che G 300: 8|0|false|false|false|$ABVB||Unterrichtsmethode ; ID: gnd/4078637-7|||||||;;;;;;;;;;;
Pica2rvk-Export|349|557932459|978-3-8325-1757-1; 3-8325-1757-X|Geschlechtsspezifische Auswirkungen der Lehrer-Schüler-Interaktion im Chemieanfangsunterricht|Studien zum Physik- und Chemielernen$lBd. 72|2007|Winheller, Sandra ; ID: gnd/133825655|||VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|13-02-08 : l01|Che G 130: 3|0|false|false|false|$ABVB||Geschlechtsunterschied ; ID: gnd/4071781-1|||||||;;;;;;;;;;;;
Pica2rvk-Export|350|555793737|978-3-937151-68-7; 3-937151-68-0|Schülerexperimente als Instrument der Leistungsbeurteilung||2007|Di Fuccia, David-Samuel *1975-* ; ID: gnd/13379010X|||VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|20-02-08 : l01|Che G 140: 5|0|false|false|false|||Schulleistungsmessung ; ID: gnd/4077202-0|||||||;;;;;;;;;;;;
Pica2rvk-Export|351|550624732|3-7614-2727-1; 978-3-7614-2727-9|Nerven wie Drahtseile; elektrochemische Modellexperimente zur Simulation der Erregungsleitung in Nervenfasern|Praxis-Schriftenreihe$pAbteilung Chemie$mBand 59|2007|Ducci, Matthias *1969-* ; ID: gnd/122069684|||WC 5150 [Biologie / Methoden / Physiologische Methoden; Elektrophysiologie, Patch-clamp / Allgemeines]|05-02-08 : l01|Che B 500: 17|201|false|false|false|||Experiment ; ID: gnd/4015999-1||VK 5660|Chemie und Pharmazie / Organische Chemie / Organische Chemie allgemein / Physikalisch-chemische Verfahren in der Organischen Chemie / Allgemeines|O29|||;;;;;;;;;;
Pica2rvk-Export|352|548686750|978-3-8325-1710-6; 3-8325-1710-3|Das Ion im Chemieunterricht; alternative Schülervorstellungen und curriculare Konsequenzen|Studien zum Physik- und Chemielernen$lBd. 67|2007|Strehle, Nina *1977-* ; ID: gnd/133722139|||VB 4045 [Chemie und Pharmazie / Bibliografien und Nachschlagewerke, Geschichte und Didaktik der Chemie und Pharmazie, Betriebssicherheit / Didaktik und Methodologie in der Chemie und Pharmazie allgemein / Didaktik und Methodologie in der Chemie und Pharmazie insgesamt, Allgemeines]|30-11-07 : l01|Che G 160: 84|0|false|false|false|$ABVB||Curriculumentwicklung ; ID: gnd/4070157-8|||||||;;;;;;;;;;;
